,time,mean,std
421,14:02:00,1225.0,31.9284915307
422,14:04:00,1224.625,35.5846576089
423,14:06:00,1232.0,28.5807127773
424,14:08:00,1227.125,34.0228389678
425,14:10:00,1225.125,32.4804886487
426,14:12:00,1229.125,24.5673273155
427,14:14:00,1241.0,27.0449361513
428,14:16:00,1241.875,23.7453002869
429,14:18:00,1235.57142857,23.8107618726
430,14:20:00,1236.5,23.5554058096
431,14:22:00,1226.5,11.5758369028
432,14:24:00,1219.875,19.3939423532
433,14:26:00,1226.0,23.9880922841
434,14:28:00,1212.75,19.2409533473
435,14:30:00,1216.375,23.542893984
436,14:32:00,1218.125,22.8812930454
437,14:34:00,1221.875,19.4233842865
438,14:36:00,1219.5,19.6468827044
439,14:38:00,1220.75,24.1409551237
440,14:40:00,1227.625,23.2927793839
441,14:42:00,1223.5,20.6536057039
442,14:44:00,1226.5,25.0314088411
443,14:46:00,1230.625,34.7354800086
444,14:48:00,1228.75,36.4446743121
445,14:50:00,1227.5,32.6627791662
446,14:52:00,1226.25,30.2784694839
447,14:54:00,1234.125,25.6706474959
448,14:56:00,1230.0,28.9432943134
449,14:58:00,1230.625,32.7105815121
450,15:00:00,1226.75,33.9484903935
451,15:02:00,1217.125,27.8231019119
452,15:04:00,1227.5,30.0285578361
453,15:06:00,1228.0,29.7081037525
454,15:08:00,1228.875,30.1161442229
455,15:10:00,1230.375,31.0296517176
456,15:12:00,1227.375,24.4419867091
457,15:14:00,1232.375,18.6389568991
458,15:16:00,1244.125,19.5918168048
459,15:18:00,1237.25,25.2119586138
460,15:20:00,1232.75,18.0455772183
461,15:22:00,1236.625,19.6318800497
462,15:24:00,1228.875,18.0668401854
463,15:26:00,1238.25,21.0492619484
464,15:28:00,1229.42857143,23.6773952879
465,15:30:00,1232.625,26.4409719942
466,15:32:00,1241.125,20.1950312135
467,15:34:00,1232.625,13.7418807197
468,15:36:00,1238.375,17.9518204409
469,15:38:00,1236.25,22.9829129075
470,15:40:00,1228.75,23.0139709121
471,15:42:00,1225.625,20.9143662176
472,15:44:00,1228.0,17.6473389334
473,15:46:00,1224.25,11.3735281622
474,15:48:00,1226.875,13.8712189185
475,15:50:00,1227.625,24.3306831564
476,15:52:00,1228.0,22.0907220344
477,15:54:00,1229.0,24.4715578347
478,15:56:00,1232.875,32.4892839476
479,15:58:00,1232.375,31.2589987044
480,16:00:00,1227.125,27.5444446045
481,16:02:00,1234.125,19.577228025
482,16:04:00,1236.0,19.2353840617
483,16:06:00,1235.625,27.536663871
484,16:08:00,1237.14285714,24.5996515655
485,16:10:00,1232.625,22.1613402122
486,16:12:00,1238.125,24.3863984338
487,16:14:00,1237.875,29.8445376672
488,16:16:00,1237.125,31.4071761591
489,16:18:00,1235.5,36.6956595331
490,16:20:00,1236.125,34.8278931728
491,16:22:00,1227.625,30.2887885906
492,16:24:00,1235.0,18.5009652258
493,16:26:00,1236.625,16.6642260118
494,16:28:00,1237.25,23.0201774847
495,16:30:00,1231.625,26.7845237831
496,16:32:00,1234.75,28.6144319232
497,16:34:00,1234.125,22.8937764469
498,16:36:00,1234.25,26.6391226797
499,16:38:00,1235.375,25.002499875
500,16:40:00,1240.625,25.9060803674
501,16:42:00,1245.5,24.1187538176
502,16:44:00,1240.42857143,24.75787513
503,16:46:00,1242.25,14.7333441069
504,16:48:00,1248.5,14.8323969742
505,16:50:00,1245.125,13.4635751991
506,16:52:00,1248.5,13.3950950511
507,16:54:00,1250.625,18.9430537589
508,16:56:00,1251.5,24.383835395
509,16:58:00,1255.375,26.0764672235
510,17:00:00,1256.75,23.6688463114
511,17:02:00,1265.625,28.9923019339
512,17:04:00,1266.75,38.9239184637
513,17:06:00,1269.875,37.748935652
514,17:08:00,1259.375,29.7318371928
515,17:10:00,1258.625,21.0369572759
516,17:12:00,1258.25,27.2698158619
517,17:14:00,1264.75,30.3773882071
518,17:16:00,1271.57142857,21.3920323396
519,17:18:00,1268.125,27.9000128008
520,17:20:00,1265.625,21.6394976176
521,17:22:00,1265.625,23.6699779709
522,17:24:00,1267.375,34.8668385227
523,17:26:00,1268.125,28.7721964006
524,17:28:00,1258.375,34.6860923138
525,17:30:00,1260.25,27.6547593424
526,17:32:00,1261.875,35.6988895386
527,17:34:00,1258.875,32.3615181526
528,17:36:00,1254.5,33.3937547626
529,17:38:00,1256.5,35.7051416866
530,17:40:00,1252.75,34.2042186203
531,17:42:00,1256.5,34.0335968461
532,17:44:00,1246.75,25.5664400561
533,17:46:00,1251.0,24.2781500825
534,17:48:00,1256.75,29.4072391476
535,17:50:00,1259.625,34.1715733991
536,17:52:00,1257.375,30.9004738752
537,17:54:00,1258.25,25.4432140827
538,17:56:00,1261.25,26.0370614976
539,17:58:00,1259.5,31.0575502667
540,18:00:00,1263.375,27.3440382638
541,18:02:00,1266.375,26.5165042945
542,18:04:00,1265.625,22.4495466069
543,18:06:00,1264.0,20.4450483003
544,18:08:00,1271.625,26.0380902306
545,18:10:00,1281.375,24.6862454473
546,18:12:00,1270.71428571,26.4178871582
547,18:14:00,1271.25,26.8846743385
548,18:16:00,1273.75,26.4129297342
549,18:18:00,1265.625,31.5093523531
550,18:20:00,1266.375,32.5924509226
551,18:22:00,1270.125,32.2421086691
552,18:24:00,1273.125,31.3069481106
553,18:26:00,1273.625,29.6644929648
554,18:28:00,1267.5,32.4389536558
555,18:30:00,1265.0,33.0799896355
556,18:32:00,1267.75,30.9411884526
557,18:34:00,1272.25,28.9025456121
558,18:36:00,1285.625,35.213380168
559,18:38:00,1281.75,24.1882498038
560,18:40:00,1284.125,30.1493307199
561,18:42:00,1289.375,36.0711103239
562,18:44:00,1291.375,27.6815436192
563,18:46:00,1292.125,25.8702117723
564,18:48:00,1291.25,18.7673729039
565,18:50:00,1288.57142857,23.22252601
566,18:52:00,1285.625,21.59985119
567,18:54:00,1283.875,23.6367601116
568,18:56:00,1281.625,25.8729726604
569,18:58:00,1285.25,28.6144319232
570,19:00:00,1275.75,23.9627687406
571,19:02:00,1283.875,26.8723835936
